zcta,year,month,day_of_month,hour_of_day,day_of_year,week_of_year,day_of_week,is_weekend,Call_counts
94110,2017,11,4,1,308,44,5,True,0.7793121376307183
94110,2017,11,4,2,308,44,5,True,0.8012473392173309
94110,2017,11,4,3,308,44,5,True,0.8237999481884969
94110,2017,11,4,4,308,44,5,True,0.8469873426329015
94110,2017,11,4,5,308,44,5,True,0.870827389778126
94110,2017,11,4,6,308,44,5,True,0.8953384597583787
94110,2017,11,4,7,308,44,5,True,0.9205394397697455
94110,2017,11,4,8,308,44,5,True,0.946449748623866
94110,2017,11,4,9,308,44,5,True,0.9730893517112502
94110,2017,11,4,10,308,44,5,True,1.0004787763857659
94110,2017,11,4,11,308,44,5,True,1.0286391277821514
94110,2017,11,4,12,308,44,5,True,1.0575921050787407
94110,2017,11,4,13,308,44,5,True,1.0873600182179364
94110,2017,11,4,14,308,44,5,True,1.1179658050973078
94110,2017,11,4,15,308,44,5,True,1.149433049244568
94110,2017,11,4,16,308,44,5,True,1.1817859979900445
94110,2017,11,4,17,308,44,5,True,1.215049581150649
94110,2017,11,4,18,308,44,5,True,1.2492494302397414
94110,2017,11,4,19,308,44,5,True,1.2844118982176935
94110,2017,11,4,20,308,44,5,True,1.3205640797983673
94110,2017,11,4,21,308,44,5,True,1.357733832327158
94110,2017,11,4,22,308,44,5,True,1.395949797246689
94110,2017,11,4,23,308,44,5,True,1.4352414221666987
94110,2017,11,5,0,309,44,6,True,0.7615902217822246
94110,2017,11,5,1,309,44,6,True,0.7830266068127143
94110,2017,11,5,2,309,44,6,True,0.8050663591003361
94110,2017,11,5,3,309,44,6,True,0.8277264615480592
94110,2017,11,5,4,309,44,6,True,0.851024375074505
94110,2017,11,5,5,309,44,6,True,0.8749780520685954
94110,2017,11,5,6,309,44,6,True,0.8996059502229043
94110,2017,11,5,7,309,44,6,True,0.9249270467563786
94110,2017,11,5,8,309,44,6,True,0.9509608530373802
94110,2017,11,5,9,309,44,6,True,0.9777274296183245
94110,2017,11,5,10,309,44,6,True,1.0052474016934945
94110,2017,11,5,11,309,44,6,True,1.033541974991946
94110,2017,11,5,12,309,44,6,True,1.0626329521177467
94110,2017,11,5,13,309,44,6,True,1.0925427493501427
94110,2017,11,5,14,309,44,6,True,1.1232944139165983
94110,2017,11,5,15,309,44,6,True,1.1549116417520155
94110,2017,11,5,16,309,44,6,True,1.1874187957578222
94110,2017,11,5,17,309,44,6,True,1.2208409245749954
94110,2017,11,5,18,309,44,6,True,1.2552037818854875
94110,2017,11,5,19,309,44,6,True,1.290533846256926
94110,2017,11,5,20,309,44,6,True,1.3268583415458808
94110,2017,11,5,21,309,44,6,True,1.364205257875418
94110,2017,11,5,22,309,44,6,True,1.4026033732031096
94110,2017,11,5,23,309,44,6,True,1.4420822754961105
94110,2017,11,6,0,310,45,0,False,0.7260473486635127
94110,2017,11,6,1,310,45,0,False,0.7464833128752062
94110,2017,11,6,2,310,45,0,False,0.7674944856239605
94110,2017,11,6,3,310,45,0,False,0.7890970572327611
94110,2017,11,6,4,310,45,0,False,0.8113076737315964
94110,2017,11,6,5,310,45,0,False,0.8341434496841853
94110,2017,11,6,6,310,45,0,False,0.8576219813757386
94110,2017,11,6,7,310,45,0,False,0.8817613603719133
94110,2017,11,6,8,310,45,0,False,0.9065801874594093
94110,2017,11,6,9,310,45,0,False,0.932097586978951
94110,2017,11,6,10,310,45,0,False,0.9583332215616973
94110,2017,11,6,11,310,45,0,False,0.9853073072804349
94110,2017,11,6,12,310,45,0,False,1.0130406292272311
94110,2017,11,6,13,310,45,0,False,1.0415545575295488
94110,2017,11,6,14,310,45,0,False,1.070871063817164
94110,2017,11,6,15,310,45,0,False,1.101012738152577
94110,2017,11,6,16,310,45,0,False,1.1320028064379617
94110,2017,11,6,17,310,45,0,False,1.1638651483120646
94110,2017,11,6,18,310,45,0,False,1.1966243155508471
94110,2017,11,6,19,310,45,0,False,1.230305550986048
94110,2017,11,6,20,310,45,0,False,1.264934807956245
94110,2017,11,6,21,310,45,0,False,1.3005387703053994
94110,2017,11,6,22,310,45,0,False,1.337144872944304
94110,2017,11,6,23,310,45,0,False,1.3747813229907644
94110,2017,11,7,0,311,45,1,False,0.7295079395757492
94110,2017,11,7,1,311,45,1,False,0.7500413086084423
94110,2017,11,7,2,311,45,1,False,0.7711526278195501
94110,2017,11,7,3,311,45,1,False,0.7928581647006955
94110,2017,11,7,4,311,45,1,False,0.8151746446225603
94110,2017,11,7,5,311,45,1,False,0.8381192637227495
94110,2017,11,7,6,311,45,1,False,0.86170970215641
94110,2017,11,7,7,311,45,1,False,0.8859641377198112
94110,2017,11,7,8,311,45,1,False,0.9109012598573882
94110,2017,11,7,9,311,45,1,False,0.9365402840630386
94110,2017,11,7,10,311,45,1,False,0.9629009666867714
94110,2017,11,7,11,311,45,1,False,0.9900036201581164
94110,2017,11,7,12,311,45,1,False,1.017869128638025
94110,2017,11,7,13,311,45,1,False,1.0465189641113235
94110,2017,11,7,14,311,45,1,False,1.0759752029321188
94110,2017,11,7,15,311,45,1,False,1.106260542834904
94110,2017,11,7,16,311,45,1,False,1.1373983204244758
94110,2017,11,7,17,311,45,1,False,1.1694125291581368
94110,2017,11,7,18,311,45,1,False,1.2023278378340414
94110,2017,11,7,19,311,45,1,False,1.2361696095999302
94110,2017,11,7,20,311,45,1,False,1.2709639214969015
94110,2017,11,7,21,311,45,1,False,1.3067375845532785
94110,2017,11,7,22,311,45,1,False,1.3435181644440561
94110,2017,11,7,23,311,45,1,False,1.3813340027318473
94110,2017,11,8,0,312,45,2,False,0.7329850248522773
94110,2017,11,8,1,312,45,2,False,0.7536162629707855
94110,2017,11,8,2,312,45,2,False,0.7748282059766661
94110,2017,11,8,3,312,45,2,False,0.7966371988979918
94110,2017,11,8,4,312,45,2,False,0.8190600468243027
94110,2017,11,8,5,312,45,2,False,0.8421140278558991
94110,2017,11,8,6,312,45,2,False,0.8658169064176165
94110,2017,11,8,7,312,45,2,False,0.8901869469473421
94110,2017,11,8,8,312,45,2,False,0.915242927969819
94110,2017,11,8,9,312,45,2,False,0.9410041565665852
94110,2017,11,8,10,312,45,2,False,0.9674904832531962
94110,2017,11,8,11,312,45,2,False,0.9947223172751941
94110,2017,11,8,12,312,45,2,False,1.0227206423346107
94110,2017,11,8,13,312,45,2,False,1.0515070327591236
94110,2017,11,8,14,312,45,2,False,1.0811036701263215
94110,2017,11,8,15,312,45,2,False,1.1115333603558926
94110,2017,11,8,16,312,45,2,False,1.1428195512829031
94110,2017,11,8,17,312,45,2,False,1.1749863507257101
94110,2017,11,8,18,312,45,2,False,1.2080585450624288
94110,2017,11,8,19,312,45,2,False,1.2420616183302686
94110,2017,11,8,20,312,45,2,False,1.2770217718624581
94110,2017,11,8,21,312,45,2,False,1.3129659444778854
94110,2017,11,8,22,312,45,2,False,1.349921833239016
94110,2017,11,8,23,312,45,2,False,1.387917914794079
94110,2017,11,9,0,313,45,3,False,0.7364786831109003
94110,2017,11,9,1,313,45,3,False,0.7572082567928844
94110,2017,11,9,2,313,45,3,False,0.7785213032010874
94110,2017,11,9,3,313,45,3,False,0.8004342452695967
94110,2017,11,9,4,313,45,3,False,0.8229639681867785
94110,2017,11,9,5,313,45,3,False,0.8461278324062905
94110,2017,11,9,6,313,45,3,False,0.8699436870243156
94110,2017,11,9,7,313,45,3,False,0.8944298835333216
94110,2017,11,9,8,313,45,3,False,0.9196052899629474
94110,2017,11,9,9,313,45,3,False,0.9454893054189097
94110,2017,11,9,10,313,45,3,False,0.9721018750311357
94110,2017,11,9,11,313,45,3,False,0.9994635053226378
94110,2017,11,9,12,313,45,3,False,1.027595280010976
94110,2017,11,9,13,313,45,3,False,1.0565188762544793
94110,2017,11,9,14,313,45,3,False,1.08625658135575
94110,2017,11,9,15,313,45,3,False,1.116831309935319
94110,2017,11,9,16,313,45,3,False,1.1482666215886843
94110,2017,11,9,17,313,45,3,False,1.1805867390403408
94110,2017,11,9,18,313,45,3,False,1.213816566808791
94110,2017,11,9,19,313,45,3,False,1.2479817103969142
94110,2017,11,9,20,313,45,3,False,1.2831084960224879
94110,2017,11,9,21,313,45,3,False,1.319223990904059
94110,2017,11,9,22,313,45,3,False,1.3563560241178012
94110,2017,11,9,23,313,45,3,False,1.3945332080414248
94110,2017,11,10,0,314,45,4,False,0.7399889933441391
94110,2017,11,10,1,314,45,4,False,0.760817371290653
94110,2017,11,10,2,314,45,4,False,0.7822320029947021
94110,2017,11,10,3,314,45,4,False,0.804249389667716
94110,2017,11,10,4,314,45,4,False,0.8268864969786648
94110,2017,11,10,5,314,45,4,False,0.8501607681270883
94110,2017,11,10,6,314,45,4,False,0.8740901372840894
94110,2017,11,10,7,314,45,4,False,0.8986930434116489
94110,2017,11,10,8,314,45,4,False,0.9239884444709122
94110,2017,11,10,9,314,45,4,False,0.9499958320303937
94110,2017,11,10,10,314,45,4,False,0.9767352462853566
94110,2017,11,10,11,314,45,4,False,1.004227291499942
94110,2017,11,10,12,314,45,4,False,1.0324931518839455
94110,2017,11,10,13,314,45,4,False,1.0615546079164744
94110,2017,11,10,14,314,45,4,False,1.091434053129067
94110,2017,11,10,15,314,45,4,False,1.122154511361201
94110,2017,11,10,16,314,45,4,False,1.153739654501495
94110,2017,11,10,17,314,45,4,False,1.1862138207282644
94110,2017,11,10,18,314,45,4,False,1.2196020332634965
94110,2017,11,10,19,314,45,4,False,1.2539300196546874
94110,2017,11,10,20,314,45,4,False,1.2892242315994067
94110,2017,11,10,21,314,45,4,False,1.3255118653278561
94110,2017,11,10,22,314,45,4,False,1.3628208825591404
94110,2017,11,10,23,314,45,4,False,1.4011800320473848
94110,2017,11,11,0,315,45,5,True,0.7485838485846348
94110,2017,11,11,1,315,45,5,True,0.7696541448501435
94110,2017,11,11,2,315,45,5,True,0.7913175041179543
94110,2017,11,11,3,315,45,5,True,0.8135906192584598
94110,2017,11,11,4,315,45,5,True,0.8364906529941948
94110,2017,11,11,5,315,45,5,True,0.8600352511247059
94110,2017,11,11,6,315,45,5,True,0.8842425561236597
94110,2017,11,11,7,315,45,5,True,0.9091312211186671
94110,2017,11,11,8,315,45,5,True,0.9347204242645968
94110,2017,11,11,9,315,45,5,True,0.9610298835214518
94110,2017,11,11,10,315,45,5,True,0.988079871848197
94110,2017,11,11,11,315,45,5,True,1.0158912328242464
94110,2017,11,11,12,315,45,5,True,1.0444853967106447
94110,2017,11,11,13,315,45,5,True,1.0738843969633232
94110,2017,11,11,14,315,45,5,True,1.1041108872111505
94110,2017,11,11,15,315,45,5,True,1.1351881587118628
94110,2017,11,11,16,315,45,5,True,1.167140158299324
94110,2017,11,11,17,315,45,5,True,1.199991506835946
94110,2017,11,11,18,315,45,5,True,1.233767518184485
94110,2017,11,11,19,315,45,5,True,1.2684942187138373
94110,2017,11,11,20,315,45,5,True,1.3041983673538595
94110,2017,11,11,21,315,45,5,True,1.340907476214671
94110,2017,11,11,22,315,45,5,True,1.3786498317863258
94110,2017,11,11,23,315,45,5,True,1.4174545167351855
94110,2017,11,12,0,316,45,6,True,0.7521518561921656
94110,2017,11,12,1,316,45,6,True,0.7733225807230055
94110,2017,11,12,2,316,45,6,True,0.795089194998012
94110,2017,11,12,3,316,45,6,True,0.8174684714515287
94110,2017,11,12,4,316,45,6,True,0.840477654609518
94110,2017,11,12,5,316,45,6,True,0.8641344743774646
94110,2017,11,12,6,316,45,6,True,0.8884571597022928
94110,2017,11,12,7,316,45,6,True,0.9134644526188235
94110,2017,11,12,8,316,45,6,True,0.9391756226915949
94110,2017,11,12,9,316,45,6,True,0.965610481863177
94110,2017,11,12,10,316,45,6,True,0.9927893997204162
94110,2017,11,12,11,316,45,6,True,1.0207333191903818
94110,2017,11,12,12,316,45,6,True,1.0494637726780993
94110,2017,11,12,13,316,45,6,True,1.0790028986585152
94110,2017,11,12,14,316,45,6,True,1.10937345873547
94110,2017,11,12,15,316,45,6,True,1.1405988551808302
94110,2017,11,12,16,316,45,6,True,1.1727031489672906
94110,2017,11,12,17,316,45,6,True,1.2057110783087452
94110,2017,11,12,18,316,45,6,True,1.2396480777225112
94110,2017,11,12,19,316,45,6,True,1.2745402976280928
94110,2017,11,12,20,316,45,6,True,1.3104146244975934
94110,2017,11,12,21,316,45,6,True,1.3472987015732931
94110,2017,11,12,22,316,45,6,True,1.3852209501683685
94110,2017,11,12,23,316,45,6,True,1.4242105915671532
94110,2017,11,13,0,317,46,0,False,0.7170494648719598
94110,2017,11,13,1,317,46,0,False,0.7372321667702743
94110,2017,11,13,2,317,46,0,False,0.7579829486628875
94110,2017,11,13,3,317,46,0,False,0.7793178002265801
94110,2017,11,13,4,317,46,0,False,0.8012531611975725
94110,2017,11,13,5,317,46,0,False,0.8238059340392906
94110,2017,11,13,6,317,46,0,False,0.8469934969666914
94110,2017,11,13,7,317,46,0,False,0.8708337173371818
94110,2017,11,13,8,317,46,0,False,0.8953449654184504
94110,2017,11,13,9,317,46,0,False,0.9205461285438201
94110,2017,11,13,10,317,46,0,False,0.9464566256660307
94110,2017,11,13,11,317,46,0,False,0.9730964223206634
94110,2017,11,13,12,317,46,0,False,1.0004860460107408
94110,2017,11,13,13,317,46,0,False,1.028646602024354
94110,2017,11,13,14,317,46,0,False,1.0575997896975071
94110,2017,11,13,15,317,46,0,False,1.0873679191347092
94110,2017,11,13,16,317,46,0,False,1.1179739284002002
94110,2017,11,13,17,317,46,0,False,1.149441401193054
94110,2017,11,13,18,317,46,0,False,1.1817945850197835
94110,2017,11,13,19,317,46,0,False,1.2150584098784434
94110,2017,11,13,20,317,46,0,False,1.2492585074686364
94110,2017,11,13,21,317,46,0,False,1.2844212309422187
94110,2017,11,13,22,317,46,0,False,1.3205736752099264
94110,2017,11,13,23,317,46,0,False,1.35774369781957
94110,2017,11,14,0,318,46,1,False,0.7204671687811162
94110,2017,11,14,1,318,46,1,False,0.740746068365301
94110,2017,11,14,2,318,46,1,False,0.7615957556080564
94110,2017,11,14,3,318,46,1,False,0.783032296398452
94110,2017,11,14,4,318,46,1,False,0.8050722088301343
94110,2017,11,14,5,318,46,1,False,0.8277324759294726
94110,2017,11,14,6,318,46,1,False,0.8510305587419624
94110,2017,11,14,7,318,46,1,False,0.8749844097869698
94110,2017,11,14,8,318,46,1,False,0.8996124868911853
94110,2017,11,14,9,318,46,1,False,0.9249337674114467
94110,2017,11,14,10,318,46,1,False,0.9509677628578888
94110,2017,11,14,11,318,46,1,False,0.9777345339286895
94110,2017,11,14,12,318,46,1,False,1.0052547059679977
94110,2017,11,14,13,318,46,1,False,1.033549484858953
94110,2017,11,14,14,318,46,1,False,1.062640673364044
94110,2017,11,14,15,318,46,1,False,1.0925506879253972
94110,2017,11,14,16,318,46,1,False,1.123302575937941
94110,2017,11,14,17,318,46,1,False,1.1549200335087553
94110,2017,11,14,18,318,46,1,False,1.1874274237162927
94110,2017,11,14,19,318,46,1,False,1.2208497953835376
94110,2017,11,14,20,318,46,1,False,1.255212902379572
94110,2017,11,14,21,318,46,1,False,1.2905432234644203
94110,2017,11,14,22,318,46,1,False,1.3268679826924652
94110,2017,11,14,23,318,46,1,False,1.3642151703901535
94110,2017,11,15,0,319,46,2,False,0.7239011626403847
94110,2017,11,15,1,319,46,2,False,0.7442767184216349
94110,2017,11,15,2,319,46,2,False,0.765225782431385
94110,2017,11,15,3,319,46,2,False,0.7867644971342472
94110,2017,11,15,4,319,46,2,False,0.8089094593547732
94110,2017,11,15,5,319,46,2,False,0.8316777330662659
94110,2017,11,15,6,319,46,2,False,0.8550868625395579
94110,2017,11,15,7,319,46,2,False,0.8791548858618858
94110,2017,11,15,8,319,46,2,False,0.9039003488362786
94110,2017,11,15,9,319,46,2,False,0.9293423192721714
94110,2017,11,15,10,319,46,2,False,0.9555004016782545
94110,2017,11,15,11,319,46,2,False,0.9823947523688804
94110,2017,11,15,12,319,46,2,False,1.0100460949956684
94110,2017,11,15,13,319,46,2,False,1.0384757365162776
94110,2017,11,15,14,319,46,2,False,1.0677055836126466
94110,2017,11,15,15,319,46,2,False,1.097758159571361
94110,2017,11,15,16,319,46,2,False,1.1286566216391452
94110,2017,11,15,17,319,46,2,False,1.1604247788668607
94110,2017,11,15,18,319,46,2,False,1.1930871104557554
94110,2017,11,15,19,319,46,2,False,1.2266687846201032
94110,2017,11,15,20,319,46,2,False,1.2611956779807674
94110,2017,11,15,21,319,46,2,False,1.2966943955046328
94110,2017,11,15,22,319,46,2,False,1.333192291005271
94110,2017,11,15,23,319,46,2,False,1.3707174882206334
94110,2017,11,16,0,320,46,3,False,0.7273515240932599
94110,2017,11,16,1,320,46,3,False,0.7478241967681922
94110,2017,11,16,2,320,46,3,False,0.768873111208724
94110,2017,11,16,3,320,46,3,False,0.7905144868199955
94110,2017,11,16,4,320,46,3,False,0.8127649995327219
94110,2017,11,16,5,320,46,3,False,0.8356417946529606
94110,2017,11,16,6,320,46,3,False,0.8591625000735622
94110,2017,11,16,7,320,46,3,False,0.8833452398574789
94110,2017,11,16,8,320,46,3,False,0.9082086482034042
94110,2017,11,16,9,320,46,3,False,0.9337718838044986
94110,2017,11,16,10,320,46,3,False,0.960054644611271
94110,2017,11,16,11,320,46,3,False,0.9870771830099875
94110,2017,11,16,12,320,46,3,False,1.0148603214283056
94110,2017,11,16,13,320,46,3,False,1.043425468380159
94110,2017,11,16,14,320,46,3,False,1.072794634962253
94110,2017,11,16,15,320,46,3,False,1.102990451814889
94110,2017,11,16,16,320,46,3,False,1.1340361865601793
94110,2017,11,16,17,320,46,3,False,1.1659557617310952
94110,2017,11,16,18,320,46,3,False,1.1987737732051615
94110,2017,11,16,19,320,46,3,False,1.232515509157001
94110,2017,11,16,20,320,46,3,False,1.2672069695443358
94110,2017,11,16,21,320,46,3,False,1.3028748861424562
94110,2017,11,16,22,320,46,3,False,1.3395467431425996
94110,2017,11,16,23,320,46,3,False,1.3772507983301072
94110,2017,11,17,0,321,46,4,False,0.730818331153312
94110,2017,11,17,1,321,46,4,False,0.7513885836143814
94110,2017,11,17,2,321,46,4,False,0.7725378244071263
94110,2017,11,17,3,321,46,4,False,0.7942823502439397
94110,2017,11,17,4,321,46,4,False,0.8166389165387471
94110,2017,11,17,5,321,46,4,False,0.8396247503180209
94110,2017,11,17,6,321,46,4,False,0.8632575634952002
94110,2017,11,17,7,321,46,4,False,0.8875555665187436
94110,2017,11,17,8,321,46,4,False,0.9125374824043321
94110,2017,11,17,9,321,46,4,False,0.9382225611620351
94110,2017,11,17,10,321,46,4,False,0.9646305946295559
94110,2017,11,17,11,321,46,4,False,0.991781931722986
94110,2017,11,17,12,321,46,4,False,1.0196974941168215
94110,2017,11,17,13,321,46,4,False,1.0483987923653226
94110,2017,11,17,14,321,46,4,False,1.0779079424776383
94110,2017,11,17,15,321,46,4,False,1.1082476829594705
94110,2017,11,17,16,321,46,4,False,1.1394413923344058
94110,2017,11,17,17,321,46,4,False,1.1715131071584206
94110,2017,11,17,18,321,46,4,False,1.204487540541435
94110,2017,11,17,19,321,46,4,False,1.238390101190194
94110,2017,11,17,20,321,46,4,False,1.2732469129871438
94110,2017,11,17,21,321,46,4,False,1.3090848351203923
94110,2017,11,17,22,321,46,4,False,1.3459314827802675
94110,2017,11,17,23,321,46,4,False,1.3838152484384167
94110,2017,11,18,0,322,46,5,True,0.7393066706014125
94110,2017,11,18,1,322,46,5,True,0.7601158432947471
94110,2017,11,18,2,322,46,5,True,0.78151072917775
94110,2017,11,18,3,322,46,5,True,0.8035078142465542
94110,2017,11,18,4,322,46,5,True,0.8261240485265705
94110,2017,11,18,5,322,46,5,True,0.849376859133462
94110,2017,11,18,6,322,46,5,True,0.8732841637017437
94110,2017,11,18,7,322,46,5,True,0.897864384191356
94110,2017,11,18,8,322,46,5,True,0.9231364610828487
94110,2017,11,18,9,322,46,5,True,0.9491198679721171
94110,2017,11,18,10,322,46,5,True,0.9758346265759318
94110,2017,11,18,11,322,46,5,True,1.00330132215983
94110,2017,11,18,12,322,46,5,True,1.0315411194002513
94110,2017,11,18,13,322,46,5,True,1.0605757786931447
94110,2017,11,18,14,322,46,5,True,1.0904276729216118
94110,2017,11,18,15,322,46,5,True,1.1211198046955049
94110,2017,11,18,16,322,46,5,True,1.152675824076269
94110,2017,11,18,17,322,46,5,True,1.1851200468006797
