DATE,AWND,PRCP,TAVG,TMAX,TMIN
2000-01-01,7.962000000000001,0.0,46.357142857142854,52.8,41.9
2000-01-02,6.3100000000000005,0.0,44.285714285714285,54.166666666666664,36.9
2000-01-03,3.758,0.00125,47.642857142857146,57.93333333333333,38.233333333333334
2000-01-04,3.8939999999999997,0.06666666666666667,47.857142857142854,55.86666666666667,39.5
2000-01-05,5.502,0.002916666666666667,50.07142857142857,59.86666666666667,40.36666666666667
2000-01-06,3.758,0.0004166666666666667,46.785714285714285,57.13793103448276,39.37931034482759
2000-01-07,3.624,0.0004166666666666667,47.785714285714285,58.36666666666667,39.266666666666666
2000-01-08,4.34,0.0004166666666666667,49.142857142857146,57.06896551724138,43.86206896551724
2000-01-09,7.425999999999999,0.0,49.357142857142854,57.1,44.3
2000-01-10,8.184000000000001,0.022083333333333333,50.5,55.93333333333333,46.333333333333336
2000-01-11,11.318,0.47458333333333336,49.92857142857143,55.1,46.56666666666667
2000-01-12,3.2660000000000005,0.09166666666666666,47.0,54.06666666666667,42.03333333333333
2000-01-13,6.889999999999999,0.027499999999999997,51.07142857142857,56.93333333333333,44.56666666666667
2000-01-14,3.086,0.0016666666666666668,53.357142857142854,60.86666666666667,46.86666666666667
2000-01-15,7.918000000000001,0.08041666666666668,55.857142857142854,62.3,49.36666666666667
2000-01-16,8.766,0.49708333333333327,50.857142857142854,59.233333333333334,46.733333333333334
2000-01-17,5.054,0.13041666666666665,47.57142857142857,53.666666666666664,43.333333333333336
2000-01-18,5.859999999999999,0.5866666666666668,53.42857142857143,58.93333333333333,47.96666666666667
2000-01-19,5.859999999999999,0.19166666666666665,55.23076923076923,60.44827586206897,51.06896551724138
2000-01-20,4.428,0.030833333333333338,50.5,56.666666666666664,47.1
2000-01-21,5.188,0.060416666666666674,51.57142857142857,58.3,45.233333333333334
2000-01-22,5.234,0.11130434782608696,51.07692307692308,57.857142857142854,46.75
2000-01-23,10.064,1.482083333333333,53.583333333333336,57.214285714285715,49.32142857142857
2000-01-24,5.95,2.2391666666666667,53.25,55.964285714285715,51.142857142857146
2000-01-25,6.890000000000001,0.33125000000000004,51.75,57.25,48.964285714285715
2000-01-26,4.698,0.00375,48.61538461538461,57.3448275862069,42.86206896551724
2000-01-27,3.8900000000000006,0.0004166666666666667,50.5,60.535714285714285,42.642857142857146
2000-01-28,5.233999999999999,0.0004166666666666667,47.166666666666664,56.5,40.214285714285715
2000-01-29,5.412,0.020833333333333332,50.583333333333336,59.392857142857146,43.25
2000-01-30,11.943999999999999,0.3,51.75,56.25925925925926,48.074074074074076
2000-01-31,5.814,0.07166666666666667,49.666666666666664,53.642857142857146,47.07142857142857
2000-02-01,5.859999999999999,0.026956521739130435,53.666666666666664,61.38461538461539,48.42307692307692
2000-02-02,7.830000000000001,0.0004347826086956522,53.833333333333336,62.666666666666664,47.7037037037037
2000-02-03,8.636000000000001,0.22565217391304354,54.25,63.18518518518518,48.03703703703704
2000-02-04,6.176,0.03956521739130436,52.583333333333336,59.851851851851855,47.2962962962963
2000-02-05,8.812,0.22434782608695653,52.583333333333336,58.148148148148145,48.7037037037037
2000-02-06,4.787999999999999,0.035217391304347825,53.25,61.851851851851855,45.666666666666664
2000-02-07,4.518,0.0013043478260869564,53.75,62.925925925925924,46.18518518518518
2000-02-08,3.982,0.0030434782608695656,54.0,63.81481481481482,46.333333333333336
2000-02-09,5.506,0.043478260869565216,53.416666666666664,59.592592592592595,50.148148148148145
2000-02-10,7.337999999999999,0.5308695652173914,50.5,56.111111111111114,48.111111111111114
2000-02-11,9.398,0.8908695652173912,48.916666666666664,53.48148148148148,44.851851851851855
